,sentence
2918,사진중고거래 사이트 캡처해당 글이 알려지며 A씨에 대한 비판의 목소리가 높아졌다.
2919,일각에서는 A씨가 공무직원증을 제시한 것과 경찰서에 습득물 신고 여부를 밝히지 않았다는 점에서 의문을 표하기도 했다.
2920,공무직원은 공무원을 보조하는 업무에 종사하는 민간인 근로자로 공무원과는 다른 직종이다.
2921,A씨는 판매글에서 모자를 경찰에 신고했는지 경찰로부터 소유권 취득 통지를 받았는지 여부는 별도로 밝히지 않았다.
2922,아울러 자신을 비난하는 한 누리꾼과 대화에서 이미 퇴사했다며 더 이상 외교부 직원이 아니라고 밝히기도 했다.
2923,이번 영상은 전 세계에서 많은 사랑을 받고 있는 K-팝의 원조 격인 올드 K-팝과 어울리는 지역을 선정해 방탄소년단의 슈가와 지민이 출연해 해당 지역의 분위기와 관광지를 소개하는 콘셉트다.
2924,노래 가사에 나오는 부산항과 오륙도는 물론 야경으로 유명한 마린시티 광안대교 등이 소개할 예정이다.
2925,대전은 필 더 리듬 오브 코리아 캠페인에서 한 번도 다뤄진 적이 없는 도시로 이전 캠페인 영상 시청자들의 제작 요구가 많았던 곳 중 하나다.
2926,대전편(한국관광공사 제공) 포항과 제주 역시 캠페인에서 한 번도 다룬 적 없는 곳으로 포항 편에서는 드렁큰타이거의 너희가 힙합을 아느냐?와 함께 제철소 등 공업도시 이미지가 강한 도시의 모습과 영일대 해상누각 포항 스페이스 워크 등의 관광지를 보여준다.
2927,제주 편은 박성연의 ‘바람이 부네요’와 함께 제주 내륙의 관광지 모습을 주로 보여줄 예정이다.
2928,빅히트뮤직은 팬 여러분에 대한 애정을 듬뿍 담아 만든 곡인 만큼 디 아스트로넛이 여러분에게 선물 같은 곡이 되기를 기대한다고 전했다.
2929,그러면서 솔로 싱글 준비 과정에서 팬분들이 좋아할 만한 다양한 활동들도 함께 계획해 봤다며 진의 다채로운 매력을 엿볼 수 있는 활동에 여러분의 많은 기대와 응원 부탁드린다고 덧붙였다.
2930,공개된 사진 속 RM은 방탄소년단의 다른 멤버 슈가와 함께 플라잉 요가를 하며 자세를 취하고 있는 모습이 담겼다.
2931,다른 사진에는 RM이 플라잉요가의 동작을 하며 여유 있게 매달려 있는 모습이 담겨있다.
2932,포춘은 한국 K-팝 그룹 중 가장 유명한 BTS의 군복무에 관한 문제를 자세히 보도한 뒤 이같이 평가했다.
2933,BTS는 한국의 부 증가에 기여했을 뿐만 아니라 한국의 금융시장도 흔들고 있다.
2934,포춘은 금융시장을 출렁이게 하는 것은 물론 국가경제에 크게 이바지하는 BTS의 군 복부로 한국은 매년 수십억 달러를 벌 기회를 놓치고 있다고 지적했다.
2935,한편 전일 BTS의 소속사는 진이 곧 입대할 것이라고 발표하는 등 BTS가 병역의무를 이행하기 위한 구체적인 준비에 착수했음을 알려 드린다고 밝혔다.
2936,빅히트뮤직 제공 국방부는 그룹 방탄소년단(BTS)이 군 복무 중에도 공익 또는 국가적 차원 행사에 참여할 기회를 주겠다고 밝혔다.
2937,이어 “지금도 군에 입대한 일부 장병들에게 그러한 기회가 있을 때 제공되는 것으로 안다며 “어떤 특정한 행사를 염두에 두고 말한 것은 아니다라고 덧붙였다.
2938,앞서 이종섭 국방부 장관은 BTS가 ‘국익 차원에서’ 군 복무 중에도 해외 공연이 가능할 것이라고 밝힌 바 있는데 현재도 군 복무 중 공연이 가능하다는 원칙론을 재확인한 것이다.
2939,(사진TV조선 ‘아바드림’ 방송 캡처)이데일리 스타in 조태영 인턴기자 가수 인순이가 방탄소년단 ‘피 땀 눈물’ 댄스 무대를 준비하기 위해 정성을 쏟았다.
2940,그는 유연성을 자랑하며 어려운 안무도 척척 소화하지만 연륜이 느껴지는 말과 행동으로 ‘드림캐처’들을 혼란에 빠트렸다.
2941,실리아의 정체에 대해 김혜연 화사 바다 소찬휘 김현정 엄정화 김연자 신효범 송가인 등 다양한 가수가 언급되며 추리가 이어졌다.
2942,(사진TV조선 ‘아바드림’ 방송 캡처)실리아는 “편견에 굴하지 않고 세상을 멋지게 사로잡는 사람이 되고 싶다는 꿈을 담았다는 말과 함께 부스트 업 무대를 시작했다.
2943,방탄소년단의 ‘피 땀 눈물’을 선곡한 실리아는 국보급 가창력과 댄스 실력을 자랑했다.
2944,그는 바로 인순이였고 드림캐처들과 관객들은 충격을 금치 못하며 뜨거운 호응을 쏟아냈다.
2945,인순이는 출연 소감에 대해 “앞으로 새로운 물결이 시작되는데 굉장히 궁금하더라.
2946,똑같이는 못 하겠지만 음악에 맞춰 추기 위해 노력 많이 했다고 말해 감동을 자아냈다.
2947,콜드플레이 진과 공동 작사작곡 및 연주로 이름 올려 방탄소년단 멤버 진의 첫 솔로곡에 영국 출신의 세계적인 밴드 콜드플레이가 협업해 화제를 모으고 있다.
2948,/배정한 기자 그룹 방탄소년단(BTS) 멤버 진이 첫 솔로곡에서 콜드플레이와 협업한다.
2949,한편 방탄소년단 맏형인 진은 최근 입대를 발표하면서 화제를 모은 바 있다.
2950,방탕소년단(BTS)가 병역 의무를 모두 이행하겠다는 뜻을 발표하자 외신들도 관련 내용에 큰 관심을 보이며 발 빠르게 소식을 타전했습니다.
2951,미국 NBC뉴스는 병역 문제로 BTS의 미래에는 구름이 드리워져 있었으며 한국은 BTS의 병역 연기·면제 여부를 두고 분열돼 있었다고 전하기도 했습니다.
2952,최근 영국 스카이뉴스 블룸버그 통신 등도 병무청이 BTS의 군 복무 필요성을 언급한 내용 등을 전하는가 하면 한국의 병역 의무 등을 상세히 전하기도 했습니다.
2953,카이 (여자)아이들 마마무 펜타곤 르세라핌 유주 브레이브걸스 위아이 골든차일드 에이비식스 라잇썸 퍼플키스가 함께한다.
2954,KNN 강영운의 딱 좋은 라디오 특집 공개방송에 박군 요요미 문초희 등 유명 트로트 가수가 출연하고 유명 크리에이터 초아와 김지석은 공방 플리마켓 체험 콘텐츠를 제공한다.
2955,이와 함께 뷰티 체험 시민 플리마켓 지역 레이블팀 버스킹 비보이 배틀 및 퍼포먼스 미식 체험 온라인 푸드쇼 등 다채로운 프로그램을 진행한다.
2956,그룹 방탄소년단(BTS)이 팀의 맏형 진을 필두로 각자 순서에 따라 입대하겠다는 뜻을 전격 발표했다.
2957,현행 병역법은 대통령령으로 정하는 예술·체육 분야 특기를 가진 사람으로서 문체부 장관이 추천한 사람을 예술·체육요원으로 편입할 수 있도록 규정한다.
2958,그러나 병역법 시행령에는 예술·체육 분야 특기로 대중문화는 포함되지 않아 국위 선양을 하는 대중문화예술인에 대한 형평성 문제가 제기돼 왔다.
2959,대중음악계에서는 이에 방탄소년단 대체 복무를 허용해야 한다는 목소리가 분출했지만 국회 논의는 지지부진했다.
2960,이에 입영통지서 발부 시점에 따라 이르면 연내에 전투복을 입게 될 가능성도 있다.
2961,결국 이런 일련의 과정들은 병역의 의무를 전제로 한 메시지였던 것으로 풀이된다.
2962,또 같은 날 우리가 일단 잡혀 있는 콘서트는 이게 마지막이라며 앞으로 또 언제 할 수 있을까라는 생각에 이 감정을 많이 담아둬야겠다고 생각했다고 언급하기도 했다.
2963,방탄소년단은 진을 필두로 한 입대로 당분간 그룹 활동은 잠시 쉼표를 찍게 됐다.
2964,다만 진은 멤버 제이홉에 이어 팀에서 두 번째로 싱글을 통한 정식 솔로 데뷔를 앞두고 있어 입대 시점은 이 신곡 발표 이후가 될 것으로 예상된다.
2965,자칭 공무원이라는 사람이 그룹 BTS 멤버 정국 씨의 모자라며 중고 거래 사이트에 판매 글을 올려서 논란이 됐었는데요 이 모자가 경찰에 분실 신고된 적은 따로 없었던 것으로 확인됐습니다.
2966,지난주 SNS 등에는 중고 거래 사이트에 올라온 BTS 정국이 직접 썼던 모자 판매 글이 공유됐었습니다.
2967,하지만 경찰청이 이재정 더불어민주당 의원실에 제출한 자료를 보면 정국의 모자를 외교부 직원이 경찰에 신고한 내역은 없었습니다.
2968,또 실제 정국 씨가 착용했던 모자가 아닐 경우에는 이 판매 자체가 사기에 해당할 수도 있습니다.
2969,co. kr (부산연합뉴스) 박성제 기자 사실 BTS 덕분에 엑스포가 무엇인지 알게 됐어요.
2970,공연장 인근 전봇대에는 BTS 멤버들에게 애정을 전하는 현수막이 곳곳에 게시돼 있었다.
2971,BTS공연 열리는 아시아드주경기장촬영 박성제 이곳에는 다음 날 공연을 위한 리허설이 한창이었는데 음악 소리가 들려오자 팬들은 경기장 외부에서 노래를 들으며 현장 분위기를 휴대전화 카메라로 담기도 했다.
2972,아미들은 마스크 모자 가방 등 패션 아이템을 비롯해 머리색 히잡까지도 보라색으로 물들인 모습이었다.
2973,경기장 인근 야외에서는 BTS 팬들을 위한 굿즈가 판매되기도 했고 팬들은 자신들이 만든 굿즈나 앨범 등을 서로 교환하기도 했다.
2974,대면 공연을 함께하지 못하는 팬들은 부산항 국제여객터미널 야외 주차장과 해운대 특설무대에서 설치된 대형스크린으로 송출되는 라이브 플레이를 보며 공연을 즐길 수 있다.
2975,병역자원 감소에다 공정성 문제 때문에 병역특례를 없애려던 국방부로서는 BTS에 병역특례를 주라는 여론에 따른 부담을 덜게 됐다.
2976,축구선수 손흥민이나 피아니스트 조성진 등 스포츠와 순수예술 분야에서 병역특례를 받은 젊은이들이 많지만 대중문화예술 분야의 BTS만큼 국가 경제에 기여한 경우는 없다.
2977,이들은 기성세대보다 더 험난한 경쟁환경에 내몰리고서도 경쟁할 기회조차 갖지 못한 불공정 사회에 있다.
2978,이들의 불만에는 손흥민 선수의 병역특례에 반대하지 않듯 병역특례 자체에 대한 반감보다는 이를 악용하는 정치인 등 기득권 세력들의 오만한 행태에 대한 분노가 더 많이 깔렸다고 본다.
2979,현재의 저출산 추이를 감안하면 향후 모병제롤 도입하더라도 자원 자체가 부족해 모병제 유지가 어려울 수 있다.
2980,반면 정부가 성장동력으로 삼은 인공지능 분야 등 이공계 병역특례는 유지해야 한다는 의견도 적지 않다.
2981,어느 쪽이든 현재의 스포츠 스타와 순수예술인 중심의 병역특례제는 정비할 필요가 있다.
2982,BTS 병역특례 논점을 특례제도 축소나 폐지에 두기보다 미래 국방이나 병역자원에 대한 개념 재정립 등 저출산시대 병역자원의 감소라는 도전에 어떻게 대응할 것인지로 옮겨 갔으면 좋겠다.
2983,아울러 김흥국은 “지금 대한민국이 나라 안팎으로 힘든 상황이라며 “만일 위기 상황이 온다면 제일 먼저 나라와 국민의 생명을 지키는 일에 앞장서겠다고 애국심을 드러내기도 했다.
2984,그는 이어서 “최근 수해 현장에서 포항 해병대 신형 장갑차 KVVA가 홀연히 나타나 국민의 생명을 구한바 있다라며 “우리 해병대 중앙회도 나라가 어려울 때를 위해 늘 비상대기하는 마음을 가질것이라고 전했다.
2985,한편 김흥국은 “올 연말로 예정된 해병대 출신 연예인 모임 결성을 첫 번째 실행 사업으로 적극 추진중이라면서 “방탄소년단(BTS)을 비롯해 군입대를 앞둔 건강한 연예인들이 무적 해병대로 지원하길 희망한다라고 후배들의 입대를 희망하기도 했다.
2986,빅히트뮤직은 “팬 여러분에 대한 애정을 듬뿍 담아 만든 곡인 만큼 ‘디 아스트로넛’이 여러분에게 선물 같은 곡이 되기를 기대한다고 전했다.
2987,그러면서 “솔로 싱글 준비 과정에서 팬분들이 좋아할 만한 다양한 활동들도 함께 계획해 봤다며 “진의 다채로운 매력을 엿볼 수 있는 활동에 여러분의 많은 기대와 응원 부탁드린다고 덧붙였다.
2988,정치권이 바람 넣어 부채질… 자진 입대 결정으로 일단락됐지만 대체복무제 문제는 그대로 남아이른바 방탄소년단 병역 혜택 논란에 종지부가 찍혔다.
2989,방탄소년단도 멤버들이 입영을 연기하고 돌아가면서 입대해 나머지 멤버들로 팀 활동을 상당 기간 이어갈 수 있다는 관측이 있었다.
2990,일반적인 팝스타와는 달리 공익적 가치를 대변하는 팀이었기 때문에 병역이라는 한국에서 매우 중요한 사회적 의무도 그대로 이행하는 것이다.
